doc_name,thread_name,thread_url,dominant_topic,topic_gamma,engine_spec,prod_year,engine_group,mileage_miles,mileage_confidence,technical_bucket,chronic_score,n_messages,gamma_vector
doc_06621,parking sensor failed,https://www.golfgtiforum.co.uk/index.php?topic=289414.0,16,0.2798289477888439,unknown,,unknown,,none,medium,0,3,"[0.009822596293884189, 0.007283523867664503, 0.0104043231296278, 0.008863812787067058, 0.006722585888207843, 0.008157060429572148, 0.02000131857380652, 0.009884422035538503, 0.007724428450426068, 0.00950460323958331, 0.009719185083298823, 0.013322326696321496, 0.01714547056170034, 0.024664889000414043, 0.029685664457855854, 0.2798289477888439, 0.007284078870249823, 0.020936669602956634, 0.0075974541281498146, 0.007172461817074159, 0.012314828657939852, 0.009667873779639645, 0.008518896542644077, 0.007857649751422231, 0.008876401535873551, 0.009855135873977159, 0.04886267426658268]"
doc_06622,EPC error light,https://www.golfgtiforum.co.uk/index.php?topic=289413.0,7,0.4796807013936714,2.0_TSI,2018,MK7.5,,none,high,1,5,"[0.008536037056427598, 0.0081596144800703, 0.01624266154740505, 0.009730677047412501, 0.006590827892365582, 0.008296253586468672, 0.4796807013936714, 0.008478382899722076, 0.00803451916600631, 0.008035033955576084, 0.011016652249816666, 0.01847513420809504, 0.015429936436327134, 0.01845676752465067, 0.053315987650311154, 0.01666459852726153, 0.0064478299263742, 0.01544468533768314, 0.006612295700107417, 0.007347619784579595, 0.011344656088995422, 0.012329054825748075, 0.007850582559517861, 0.009987122371178284, 0.011649429816671162, 0.008298738663732173, 0.02065136013449467]"
doc_06625,Remap on Mk7.5 R Estate,https://www.golfgtiforum.co.uk/index.php?topic=289418.0,9,1.0,2.0_TSI,2015,MK7.5,,none,high,2,4,"[6.025574893803279e-308, 2.0039551112070695e-308, 2.076563508603806e-308, 2.2864737091203567e-308, 2.2275845663550485e-308, 6.865564796455547e-308, 2.3616544097429875e-308, 3.9505622208703585e-308, 1.0, 5.408120212630271e-308, 8.447345598581982e-308, 3.0262542453900883e-308, 2.3163815848031694e-308, 3.776907405547569e-308, 2.676804338953234e-308, 2.427330475473892e-308, 2.4276444884387703e-308, 3.4269387001925396e-308, 2.192136082361103e-308, 6.815732287127551e-308, 3.0603786403636423e-308, 5.708305139331712e-308, 7.634788702031893e-308, 5.667329172643376e-308, 2.217329340503881e-308, 2.591876566998683e-308, 3.060912348404236e-308]"
doc_06626,Looking for some friendly advice,https://www.golfgtiforum.co.uk/index.php?topic=289393.0,1,0.1907273037271801,2.0_TSI,2016,MK7.5,40000.0,high,high,2,9,"[0.1907273037271801, 0.00948373070936649, 0.012293899591446484, 0.016499574014463725, 0.011750768102312978, 0.02416928793344869, 0.013198753309768621, 0.08945730836740583, 0.027612264651527076, 0.0724993911885697, 0.023777180690347677, 0.01288651808004334, 0.013329010101487687, 0.02356195433478743, 0.015119316302138521, 0.016470689608344254, 0.013476462414953727, 0.026144421617776276, 0.012095383748650679, 0.03853867890764118, 0.03233428144792223, 0.01830293484952721, 0.09320529196735529, 0.016112619378284006, 0.014551766534364081, 0.01478940898572054, 0.019771003823745022]"
doc_06627,Park Pilot fault?,https://www.golfgtiforum.co.uk/index.php?topic=289426.0,15,0.3664996013770935,2.0_TDI,,unknown,,none,high,1,1,"[0.011680226712248831, 0.00988231889065738, 0.016065398533878558, 0.011553424823892962, 0.008333057990655094, 0.011186909271067132, 0.09681302972242249, 0.011525641476023684, 0.010944383730150033, 0.011197140430174394, 0.015311723578286768, 0.028081566698473694, 0.022258870372493897, 0.03137979753687786, 0.3664996013770935, 0.03128083988028572, 0.008462795673429111, 0.021971475798713325, 0.008759222868975384, 0.009759001196559761, 0.01462948458627256, 0.01651213098617769, 0.010707508317181844, 0.01321126804156612, 0.012872770268504908, 0.011057396427241052, 0.042505832085334525]"
doc_06628,Help....engine management light and EPC,https://www.golfgtiforum.co.uk/index.php?topic=289435.0,7,1.0,unknown,,MK7,,none,medium,0,3,"[2.5541793192671683e-308, 2.50238925418284e-308, 5.179210657077242e-308, 2.990749977048006e-308, 2.0186483446628207e-308, 2.4835318282933105e-308, 1.0, 2.549901114104953e-308, 2.397897038996131e-308, 2.4118955089319485e-308, 3.2446747043718975e-308, 5.259830011494059e-308, 4.491608066833137e-308, 5.359068660629128e-308, 1.449046117853106e-307, 4.981370569549296e-308, 1.9647965224604855e-308, 4.673023636471017e-308, 2.0183275053144593e-308, 2.201370863631037e-308, 3.448943984362687e-308, 3.6287331112420566e-308, 2.352039460201504e-308, 2.959811192469161e-308, 3.61508830016579e-308, 2.5336303979951936e-308, 5.989248178836252e-308]"
doc_06631,"Reported overheating on dash, but car doesn't appear to overheat.",https://www.golfgtiforum.co.uk/index.php?topic=289425.0,3,1.0,2.0_TSI,2014,unknown,,none,high,2,4,"[2.339836593107229e-308, 2.6313973683533347e-308, 1.0, 4.417395695975026e-308, 2.1763174659070066e-308, 2.17022838816706e-308, 4.961327421224827e-308, 2.425162648803496e-308, 1.980976180284102e-308, 2.183017474324291e-308, 2.2955197709236078e-308, 2.655202639098273e-308, 2.916684780336058e-308, 3.115726633460993e-308, 3.850016357275411e-308, 3.0901549696107274e-308, 1.9396354180700827e-308, 4.75987408657208e-308, 1.951437463791408e-308, 1.982240704688153e-308, 3.6301887035526055e-308, 2.479778183118493e-308, 2.1055162380975824e-308, 2.1754702266642877e-308, 7.185022874108743e-308, 2.4150172781280703e-308, 3.1927813796472704e-308]"
doc_06635,Wheel Colour Decision,https://www.golfgtiforum.co.uk/index.php?topic=289402.0,17,0.4302575908013853,2.0_TDI,,MK7,,none,medium,1,6,"[0.012300218189454173, 0.010749670692466316, 0.008718663954842136, 0.009878137778228758, 0.029721545476033548, 0.011371395984853785, 0.008481014313910108, 0.01243925024489866, 0.01029365508090979, 0.014415866742836162, 0.009296919472056553, 0.007917848721086106, 0.00768656561896821, 0.010523799378918392, 0.009085532702063538, 0.010078994277711152, 0.4302575908013853, 0.01580427338167787, 0.058618620888499, 0.009467081218143379, 0.012759276495740064, 0.008654487692702387, 0.011475017608421286, 0.008134425871790155, 0.00888365686065425, 0.07517660102700248, 0.009987688401042622]"
doc_06636,COASTING FEATURE IN ECO MODE,https://www.golfgtiforum.co.uk/index.php?topic=289433.0,11,0.1266574843019485,unknown,,unknown,1000.0,high,high,1,5,"[0.02255684259872471, 0.011921393026582953, 0.012659528060632365, 0.012144101922746535, 0.010970961251242303, 0.02970858056183694, 0.01826166626202332, 0.018164751052881147, 0.037038280486745, 0.0224200194068915, 0.1266574843019485, 0.03213152168160896, 0.018188652122183947, 0.037791599475922914, 0.0228232728669119, 0.01780150204947, 0.011630380219504032, 0.020809598239409283, 0.01113398279756622, 0.020199120286658694, 0.01683932771015048, 0.08431620454597027, 0.02227086162026501, 0.040382411024261856, 0.012305934284431951, 0.013795511731821813, 0.02522368336128773]"
doc_06638,Full lock grinding/clunking sound,https://www.golfgtiforum.co.uk/index.php?topic=289459.0,2,1.0,2.0_TSI,2019,unknown,,none,high,2,3,"[2.023901896553443e-308, 1.0, 2.6315895830126485e-308, 2.079625822868922e-308, 3.6361670698561327e-308, 2.5912934353798305e-308, 2.386703523050316e-308, 1.974444286338972e-308, 1.977640833177098e-308, 2.16020776673735e-308, 2.0396655480200743e-308, 2.132453846014192e-308, 2.163195046935106e-308, 2.319497986108354e-308, 2.3070727421586935e-308, 2.21356241164027e-308, 2.5201035207586446e-308, 3.6499652274892944e-308, 2.481470446966419e-308, 1.6957681415980475e-308, 2.269440189169426e-308, 2.1130019226089824e-308, 1.8773942077983476e-308, 1.979266213094986e-308, 2.196785720622031e-308, 2.948499765664161e-308, 2.2979351658715475e-308]"
doc_06641,Interested in buying a Mk7.5 Gti PP.,https://www.golfgtiforum.co.uk/index.php?topic=289234.0,1,0.03150915499408823,2.0_TSI,2019,MK7.5,17000.0,high,medium,2,59,"[0.03150915499408823, 0.0033947207496438036, 0.003888385940161855, 0.004708690219628393, 0.004254865997870728, 0.012308191498352074, 0.004588962028274707, 0.013984902961343896, 0.010703509880794194, 0.05557523255125684, 0.008763146214471518, 0.004498445275888247, 0.004448369412418297, 0.00919484209521259, 0.005450017698390226, 0.005849191336534403, 0.0049203052481831275, 0.01004846083644141, 0.0043653814005488265, 0.009333743068019212, 0.008530813147332882, 0.006764846531590783, 0.017105066027315208, 0.005786755790805778, 0.0042661056726410644, 0.005654230568210769, 0.0072576432665630896]"
doc_06643,AA recovery after I cracked the sump,https://www.golfgtiforum.co.uk/index.php?topic=289463.0,25,1.0,unknown,,unknown,,none,high,1,6,"[2.7228276283069945e-308, 2.216407642238378e-308, 1.0186125704961074e-307, 1.1108009204926103e-307, 2.248226549972348e-308, 2.3397328800250057e-308, 3.7241911706342607e-308, 3.0120506891025024e-308, 2.2473664844341477e-308, 2.5080124873433925e-308, 2.4603225221091925e-308, 2.348151807402949e-308, 2.4457949930240175e-308, 3.06966709838587e-308, 3.194733177314887e-308, 2.831209088793715e-308, 2.0443523024783184e-308, 4.186095844699791e-308, 2.0079122328490896e-308, 2.4605307728216695e-308, 4.82390332620656e-308, 2.641468819180254e-308, 2.5297837182720145e-308, 2.328547976833256e-308, 1.0, 2.4603882901558055e-308, 2.9735598469337705e-308]"
doc_06645,Disabling Keyless entry 7.5 Gti,https://www.golfgtiforum.co.uk/index.php?topic=289451.0,13,1.0,2.0_TSI,,MK7.5,,none,medium,1,4,"[2.9795153560251164e-308, 2.2612835152806944e-308, 2.9474305885553284e-308, 2.3498635657422345e-308, 1.766558068028677e-308, 2.7010038714161064e-308, 4.711085067773774e-308, 2.61497392842059e-308, 2.3677236930681284e-308, 2.6728893542065054e-308, 3.153563314927589e-308, 4.947955123094885e-308, 1.0, 5.803089496774349e-308, 5.603466961188958e-308, 5.21458957447632e-308, 1.796623000387542e-308, 4.610101053300417e-308, 1.794568601040406e-308, 2.1161206011247507e-308, 2.9315711814893787e-308, 3.201871666153671e-308, 2.4228530910568047e-308, 2.5666819885889717e-308, 2.4561675950638737e-308, 2.2306982191509654e-308, 6.643520023404381e-308]"
doc_06655,Headlights flickering,https://www.golfgtiforum.co.uk/index.php?topic=289504.0,16,1.0,unknown,,unknown,,none,medium,1,3,"[3.042135124952239e-308, 2.238361800545851e-308, 3.159970011199624e-308, 2.738928023976989e-308, 2.0946826709181225e-308, 2.4971085928536295e-308, 5.727751523376596e-308, 3.0830662683425446e-308, 2.362087115779451e-308, 2.95754753223781e-308, 2.9268560144536043e-308, 3.897885918888045e-308, 5.052467702133966e-308, 7.270966422308468e-308, 8.154761209644001e-308, 1.0, 2.285920851784853e-308, 6.391831086903261e-308, 2.389299762692416e-308, 2.20407081037063e-308, 3.8171953765600224e-308, 2.900977580121426e-308, 2.632914047220364e-308, 2.3696620096796887e-308, 2.715179100819522e-308, 3.0985763861142953e-308, 1.3217608608021642e-307]"
doc_06658,Odd A/C problem,https://www.golfgtiforum.co.uk/index.php?topic=289511.0,3,0.16339603699387933,2.0_TSI,2016,MK7,,none,high,1,5,"[0.012475468909495708, 0.012840630391410316, 0.16339603699387933, 0.02610792802855617, 0.011258598114247372, 0.01113762261311409, 0.02153002937031152, 0.01311515458795283, 0.0099599209003076, 0.01159656883470667, 0.011284097442817352, 0.012380606366268861, 0.01398268978894991, 0.015937256427249143, 0.017796804783440354, 0.01562963247303365, 0.010019667492929147, 0.029486835641581822, 0.009956659968679067, 0.010047250620254494, 0.02143685783470219, 0.011993239309991587, 0.010978080800201283, 0.01040753964760228, 0.040104556014945995, 0.012769797585856304, 0.016242535295186836]"
doc_06659,Space saver on the front of performance pack,https://www.golfgtiforum.co.uk/index.php?topic=289521.0,17,0.29780619486559334,2.0_TSI,,MK7.5,,none,high,1,4,"[0.016744395750488087, 0.01476410186888644, 0.01158048498962452, 0.013041488916613926, 0.04568852935812151, 0.015929384587554545, 0.011233704333946215, 0.01638610993786714, 0.014417256431603498, 0.019467133904726864, 0.012749466117256986, 0.010650522184808294, 0.010147638241866343, 0.01387496490432316, 0.011973165191931581, 0.012949476592414279, 0.29780619486559334, 0.020344495056325563, 0.06142315085863811, 0.01306135041978742, 0.0165672072979142, 0.011906114472993787, 0.015629425176394023, 0.011301228935267856, 0.011878696023286199, 0.07220896658829726, 0.013067398201746476]"
doc_06664,Camshaft sensor fault codes Golf MK7 GTI PP,https://www.golfgtiforum.co.uk/index.php?topic=289510.0,7,0.24465843531556347,2.0_TSI,,MK7,,none,high,0,10,"[0.00766905530511385, 0.007343238303461655, 0.014701305348978585, 0.008779127001578265, 0.005947976796314287, 0.007423039220548641, 0.24465843531556347, 0.007640400945898086, 0.00711279470806404, 0.0072392887329368275, 0.009671767773867287, 0.015685079946334453, 0.013591190050582465, 0.016921764782325363, 0.04872473860622302, 0.015331454229438296, 0.00581365429272524, 0.014686926185920718, 0.005962341190164787, 0.00649623565521726, 0.010406706962677946, 0.01075105190103509, 0.007013376148786898, 0.008656383298179209, 0.010464787161940135, 0.007570914347668781, 0.019082475690587984]"
doc_06668,Stiff Dipstick,https://www.golfgtiforum.co.uk/index.php?topic=289558.0,25,1.0,unknown,,MK7.5,,none,high,1,5,"[2.711985183349525e-308, 2.2113897467612786e-308, 1.010097195684886e-307, 1.0974611631861842e-307, 2.2415484618141828e-308, 2.3334788934591447e-308, 3.716977535423315e-308, 2.9986224513862397e-308, 2.2429425794555534e-308, 2.498423975510646e-308, 2.455995352315664e-308, 2.3443742339295897e-308, 2.439018931881211e-308, 3.057994736047216e-308, 3.1866880674616187e-308, 2.8198576312584307e-308, 2.0379620809505614e-308, 4.157912722851859e-308, 2.001920762210527e-308, 2.4560422418557334e-308, 4.785556197945112e-308, 2.63827039186199e-308, 2.5230811414730614e-308, 2.326753491383247e-308, 1.0, 2.450725037773643e-308, 2.9619880491361686e-308]"
doc_06670,Has anyone changed the water pump and thermostat housing themselves?,https://www.golfgtiforum.co.uk/index.php?topic=289561.0,3,1.0,2.0_TSI,,MK7,46000.0,high,high,1,5,"[2.5314814166563343e-308, 2.577831362983021e-308, 1.0, 5.438133286104638e-308, 2.2604972819969093e-308, 2.2768693081870274e-308, 4.78577616804451e-308, 2.6655227081037204e-308, 2.0911585149196214e-308, 2.3448402210169054e-308, 2.400430934553286e-308, 2.6672987246979947e-308, 2.918768648541024e-308, 3.279599106934571e-308, 3.8276810177670887e-308, 3.177272848841165e-308, 2.02980744813635e-308, 5.127684976107734e-308, 2.0261044843502354e-308, 2.1322062613838294e-308, 4.201534949509514e-308, 2.5833858442350145e-308, 2.2719027519045297e-308, 2.24967983199808e-308, 9.878256090355914e-308, 2.5379831290935493e-308, 3.313976821876027e-308]"
doc_06671,Creaking front right end driving me crazy!,https://www.golfgtiforum.co.uk/index.php?topic=289578.0,2,1.0,2.0_TSI,2015,unknown,90000.0,high,high,1,6,"[2.0314063830549586e-308, 1.0, 2.635474774498699e-308, 2.0857114335590846e-308, 3.670431532722938e-308, 2.605086683413932e-308, 2.393669909051264e-308, 1.982792891393361e-308, 1.9873823473058133e-308, 2.170723368660985e-308, 2.0487997298495506e-308, 2.1395393246542223e-308, 2.166388059826067e-308, 2.329253917389352e-308, 2.3150282294579767e-308, 2.220981689881937e-308, 2.53805960845825e-308, 3.667096456001805e-308, 2.4989035358555787e-308, 1.7027696871596666e-308, 2.2793808059446936e-308, 2.122459794339142e-308, 1.885696849236005e-308, 1.987906792006333e-308, 2.2023719125706e-308, 2.972577217347441e-308, 2.3063560322967423e-308]"
doc_06676,Autohold v Handbake,https://www.golfgtiforum.co.uk/index.php?topic=289572.0,12,1.0,2.0_TSI,2012,unknown,28000.0,high,high,0,10,"[2.726948552346588e-308, 2.2188583978150246e-308, 2.651799945965322e-308, 2.148547939966619e-308, 1.8143480639276865e-308, 3.0098350597670256e-308, 5.253171925798986e-308, 2.485512729077006e-308, 3.0922428949034867e-308, 2.6197605344634784e-308, 5.447599232562072e-308, 1.0, 4.810484054297601e-308, 6.593142476207297e-308, 7.26584388863803e-308, 3.8592487168295587e-308, 1.8623418550448807e-308, 3.5791400582958484e-308, 1.8754811910052583e-308, 2.457181355721958e-308, 2.673250027810125e-308, 6.547410494127288e-308, 2.5950768609123517e-308, 4.589726386298473e-308, 2.3211060560309285e-308, 2.2803997939392573e-308, 5.667097918083993e-308]"
doc_06678,5w40 oil as engines get older,https://www.golfgtiforum.co.uk/index.php?topic=289604.0,25,1.0,unknown,2018,MK6,10000.0,high,medium,1,4,"[2.8956431223071485e-308, 2.0997672395063717e-308, 6.965320353583645e-308, 1.9021476942257676e-307, 2.276962510470999e-308, 2.385974162138848e-308, 3.3184428588128393e-308, 3.314522339337536e-308, 2.3235062611236306e-308, 2.655750982464734e-308, 2.4871778647292954e-308, 2.2407054647157135e-308, 2.3296429313940477e-308, 3.039695371210683e-308, 2.9531466603427195e-308, 2.747686246085886e-308, 2.106255097183088e-308, 3.9590677842228196e-308, 2.0468414806182473e-308, 2.6500913168350394e-308, 5.455346740678931e-308, 2.612519948217939e-308, 2.740171201379902e-308, 2.3108948019709405e-308, 1.0, 2.499740423985076e-308, 2.8847438038043326e-308]"
doc_06679,Powerflex Dogbone Mount Insert,https://www.golfgtiforum.co.uk/index.php?topic=289605.0,2,0.007550954912033628,2.0_TSI,2016,Golf_R,25000.0,high,high,1,8,"[0.005750064802124705, 0.007550954912033628, 0.004419397622984705, 0.004271663945551381, 0.007507927321221018, 0.010535355253724198, 0.0044863524030768175, 0.00534865190203378, 0.006322302844502967, 0.007051311501590114, 0.005673555173681346, 0.0046894452389751595, 0.004299825102689825, 0.005847823166260778, 0.004708918952212263, 0.004576436103396258, 0.00641107512968243, 0.008045805050610219, 0.00563533741341431, 0.004716989212932029, 0.005485467225424966, 0.00554601536422372, 0.005491511499312284, 0.005206402119652604, 0.004192029614740207, 0.007394254157155093, 0.0050936955456761445]"
